Trip_Id,Route_Id,Service_Cost,Construction_Cost,TimeStamp,Average_Speed,AvgCheckIn,AvgCheckOut,Average_Load
7354,323C-U,5114.318545989330,11317.073170731700,15:00:00,40,31.9375,27.5625,4.375
7355,323C-U,5114.318545989330,11317.073170731700,16:00:00,40,31.875,27.5,4.375
7356,323C-U,5114.318545989330,11317.073170731700,17:00:00,40,35.625,31.25,4.375
7357,324-D,6007.54225886179,14060.975609756100,06:00:00,40,32.80487804878050,31.097560975609800,1.7073170731707300
7358,324-D,6007.54225886179,14060.975609756100,07:00:00,40,35.48780487804880,33.78048780487810,1.7073170731707300
7359,324-D,6007.54225886179,14060.975609756100,08:00:00,40,41.609756097561000,39.90243902439030,1.7073170731707300
7360,324-D,6007.54225886179,14060.975609756100,09:00:00,40,32.53658536585370,30.829268292682900,1.7073170731707300
7361,324-D,6007.54225886179,14060.975609756100,10:00:00,40,29.463414634146300,27.75609756097560,1.7073170731707300
7362,324-D,6007.54225886179,14060.975609756100,11:00:00,40,34.146341463414600,32.4390243902439,1.7073170731707300
7363,324-D,6007.54225886179,14060.975609756100,12:00:00,40,41.1219512195122,39.41463414634150,1.7073170731707300
7364,324-D,6007.54225886179,14060.975609756100,13:00:00,40,40.21951219512200,38.51219512195120,1.7073170731707300
7365,324-D,6007.54225886179,14060.975609756100,14:00:00,40,33.146341463414600,31.4390243902439,1.7073170731707300
7366,324-D,6007.54225886179,14060.975609756100,15:00:00,40,28.658536585365900,26.951219512195100,1.7073170731707300
7367,324-D,6007.54225886179,14060.975609756100,16:00:00,40,35.31707317073170,33.609756097561000,1.7073170731707300
7368,324-D,6007.54225886179,14060.975609756100,17:00:00,40,28.78048780487810,27.073170731707300,1.7073170731707300
7369,324-U,6006.973035012210,14060.975609756100,06:00:00,40,28.73170731707320,27.024390243902400,1.7073170731707300
7370,324-U,6006.973035012210,14060.975609756100,07:00:00,40,35.26829268292680,33.5609756097561,1.7073170731707300
7371,324-U,6006.973035012210,14060.975609756100,08:00:00,40,38.048780487804900,36.34146341463420,1.7073170731707300
7372,324-U,6006.973035012210,14060.975609756100,09:00:00,40,31.29268292682930,29.585365853658500,1.7073170731707300
7373,324-U,6006.973035012210,14060.975609756100,10:00:00,40,30.926829268292700,29.21951219512200,1.7073170731707300
7374,324-U,6006.973035012210,14060.975609756100,11:00:00,40,35.63414634146340,33.926829268292700,1.7073170731707300
7375,324-U,6006.973035012210,14060.975609756100,12:00:00,40,30.609756097561000,28.902439024390200,1.7073170731707300
7376,324-U,6006.973035012210,14060.975609756100,13:00:00,40,28.414634146341500,26.70731707317070,1.7073170731707300
7377,324-U,6006.973035012210,14060.975609756100,14:00:00,40,39.90243902439030,38.19512195121950,1.7073170731707300
7378,324-U,6006.973035012210,14060.975609756100,15:00:00,40,34.951219512195100,33.24390243902440,1.7073170731707300
7379,324-U,6006.973035012210,14060.975609756100,16:00:00,40,35.36585365853660,33.65853658536590,1.7073170731707300
7380,324-U,6006.973035012210,14060.975609756100,17:00:00,40,28.853658536585400,27.146341463414600,1.7073170731707300
7381,325-D,5488.605927733920,13292.682926829300,06:00:00,40,34.411764705882400,32.35294117647060,2.0588235294117600
7382,325-D,5488.605927733920,13292.682926829300,07:00:00,40,33.23529411764710,31.176470588235300,2.0588235294117600
7383,325-D,5488.605927733920,13292.682926829300,08:00:00,40,34.470588235294100,32.411764705882400,2.0588235294117600
7384,325-D,5488.605927733920,13292.682926829300,09:00:00,40,31.852941176470600,29.794117647058800,2.0588235294117600
7385,325-D,5488.605927733920,13292.682926829300,10:00:00,40,36.44117647058820,34.38235294117650,2.0588235294117600
7386,325-D,5488.605927733920,13292.682926829300,11:00:00,40,36.23529411764710,34.1764705882353,2.0588235294117600
7387,325-D,5488.605927733920,13292.682926829300,12:00:00,40,29.88235294117650,27.823529411764700,2.0588235294117600
7388,325-D,5488.605927733920,13292.682926829300,13:00:00,40,35.970588235294100,33.911764705882400,2.0588235294117600
7389,325-D,5488.605927733920,13292.682926829300,14:00:00,40,40.44117647058820,38.38235294117650,2.0588235294117600
7390,325-D,5488.605927733920,13292.682926829300,15:00:00,40,37.05882352941180,35.0,2.0588235294117600
7391,325-D,5488.605927733920,13292.682926829300,16:00:00,40,35.85294117647060,33.794117647058800,2.0588235294117600
7392,325-D,5488.605927733920,13292.682926829300,17:00:00,40,29.823529411764700,27.764705882352900,2.0588235294117600
7393,325-U,5516.026343628660,13512.19512195120,06:00:00,40,39.72222222222220,37.77777777777780,1.9444444444444400
7394,325-U,5516.026343628660,13512.19512195120,07:00:00,40,30.86111111111110,28.916666666666700,1.9444444444444400
7395,325-U,5516.026343628660,13512.19512195120,08:00:00,40,28.833333333333300,26.88888888888890,1.9444444444444400
7396,325-U,5516.026343628660,13512.19512195120,09:00:00,40,34.083333333333300,32.138888888888900,1.9444444444444400
7397,325-U,5516.026343628660,13512.19512195120,10:00:00,40,29.27777777777780,27.333333333333300,1.9444444444444400
7398,325-U,5516.026343628660,13512.19512195120,11:00:00,40,32.19444444444440,30.25,1.9444444444444400
7399,325-U,5516.026343628660,13512.19512195120,12:00:00,40,33.47222222222220,31.52777777777780,1.9444444444444400
7400,325-U,5516.026343628660,13512.19512195120,13:00:00,40,39.833333333333300,37.888888888888900,1.9444444444444400
7401,325-U,5516.026343628660,13512.19512195120,14:00:00,40,35.638888888888900,33.69444444444440,1.9444444444444400
7402,325-U,5516.026343628660,13512.19512195120,15:00:00,40,32.388888888888900,30.444444444444400,1.9444444444444400
7403,325-U,5516.026343628660,13512.19512195120,16:00:00,40,38.388888888888900,36.44444444444440,1.9444444444444400
7404,325-U,5516.026343628660,13512.19512195120,17:00:00,40,36.52777777777780,34.583333333333300,1.9444444444444400
7405,326-D,5205.058776779870,12085.365853658500,06:00:00,40,41.08695652173910,38.04347826086960,3.0434782608695700
7406,326-D,5205.058776779870,12085.365853658500,07:00:00,40,30.08695652173910,27.043478260869600,3.0434782608695700
7407,326-D,5205.058776779870,12085.365853658500,08:00:00,40,39.73913043478260,36.69565217391310,3.0434782608695700
7408,326-D,5205.058776779870,12085.365853658500,09:00:00,40,25.52173913043480,22.47826086956520,3.0434782608695700
7409,326-D,5205.058776779870,12085.365853658500,10:00:00,40,34.82608695652170,31.782608695652200,3.0434782608695700
7410,326-D,5205.058776779870,12085.365853658500,11:00:00,40,36.56521739130440,33.52173913043480,3.0434782608695700
7411,326-D,5205.058776779870,12085.365853658500,12:00:00,40,40.56521739130440,37.52173913043480,3.0434782608695700
7412,326-D,5205.058776779870,12085.365853658500,13:00:00,40,28.565217391304300,25.52173913043480,3.0434782608695700
7413,326-D,5205.058776779870,12085.365853658500,14:00:00,40,36.69565217391310,33.65217391304350,3.0434782608695700
7414,326-D,5205.058776779870,12085.365853658500,15:00:00,40,35.82608695652170,32.78260869565220,3.0434782608695700
7415,326-D,5205.058776779870,12085.365853658500,16:00:00,40,33.78260869565220,30.73913043478260,3.0434782608695700
7416,326-D,5205.058776779870,12085.365853658500,17:00:00,40,31.695652173913000,28.652173913043500,3.0434782608695700
7417,326-U,5199.384680465920,11865.853658536600,06:00:00,40,34.38095238095240,31.047619047619000,3.3333333333333300
7418,326-U,5199.384680465920,11865.853658536600,07:00:00,40,34.38095238095240,31.047619047619000,3.3333333333333300
7419,326-U,5199.384680465920,11865.853658536600,08:00:00,40,38.57142857142860,35.23809523809520,3.3333333333333300
7420,326-U,5199.384680465920,11865.853658536600,09:00:00,40,37.38095238095240,34.04761904761910,3.3333333333333300
7421,326-U,5199.384680465920,11865.853658536600,10:00:00,40,30.761904761904800,27.428571428571400,3.3333333333333300
7422,326-U,5199.384680465920,11865.853658536600,11:00:00,40,40.523809523809500,37.19047619047620,3.3333333333333300
7423,326-U,5199.384680465920,11865.853658536600,12:00:00,40,36.285714285714300,32.95238095238100,3.3333333333333300
7424,326-U,5199.384680465920,11865.853658536600,13:00:00,40,41.523809523809500,38.19047619047620,3.3333333333333300
7425,326-U,5199.384680465920,11865.853658536600,14:00:00,40,31.857142857142900,28.523809523809500,3.3333333333333300
7426,326-U,5199.384680465920,11865.853658536600,15:00:00,40,32.142857142857100,28.80952380952380,3.3333333333333300
7427,326-U,5199.384680465920,11865.853658536600,16:00:00,40,34.38095238095240,31.047619047619000,3.3333333333333300
7428,326-U,5199.384680465920,11865.853658536600,17:00:00,40,37.42857142857140,34.095238095238100,3.3333333333333300
7429,326A-D,5323.8714632777400,12524.39024390240,06:00:00,40,34.22222222222220,31.62962962962960,2.5925925925925900
7430,326A-D,5323.8714632777400,12524.39024390240,07:00:00,40,37.48148148148150,34.888888888888900,2.5925925925925900
7431,326A-D,5323.8714632777400,12524.39024390240,08:00:00,40,38.333333333333300,35.74074074074070,2.5925925925925900
7432,326A-D,5323.8714632777400,12524.39024390240,09:00:00,40,38.22222222222220,35.629629629629600,2.5925925925925900
7433,326A-D,5323.8714632777400,12524.39024390240,10:00:00,40,31.62962962962960,29.037037037037000,2.5925925925925900
7434,326A-D,5323.8714632777400,12524.39024390240,11:00:00,40,37.74074074074070,35.148148148148100,2.5925925925925900
7435,326A-D,5323.8714632777400,12524.39024390240,12:00:00,40,32.111111111111100,29.51851851851850,2.5925925925925900
7436,326A-D,5323.8714632777400,12524.39024390240,13:00:00,40,35.851851851851900,33.25925925925930,2.5925925925925900
7437,326A-D,5323.8714632777400,12524.39024390240,14:00:00,40,31.48148148148150,28.88888888888890,2.5925925925925900
7438,326A-D,5323.8714632777400,12524.39024390240,15:00:00,40,34.407407407407400,31.814814814814800,2.5925925925925900
7439,326A-D,5323.8714632777400,12524.39024390240,16:00:00,40,33.77777777777780,31.185185185185200,2.5925925925925900
7440,326A-D,5323.8714632777400,12524.39024390240,17:00:00,40,40.51851851851850,37.925925925925900,2.5925925925925900
7441,326A-U,5324.03518454178,12524.39024390240,06:00:00,40,38.55555555555560,35.96296296296300,2.5925925925925900
7442,326A-U,5324.03518454178,12524.39024390240,07:00:00,40,37.407407407407400,34.81481481481480,2.5925925925925900
7443,326A-U,5324.03518454178,12524.39024390240,08:00:00,40,36.7037037037037,34.111111111111100,2.5925925925925900
7444,326A-U,5324.03518454178,12524.39024390240,09:00:00,40,35.2962962962963,32.7037037037037,2.5925925925925900
7445,326A-U,5324.03518454178,12524.39024390240,10:00:00,40,27.85185185185190,25.25925925925930,2.5925925925925900
7446,326A-U,5324.03518454178,12524.39024390240,11:00:00,40,39.96296296296300,37.370370370370400,2.5925925925925900
7447,326A-U,5324.03518454178,12524.39024390240,12:00:00,40,39.18518518518520,36.592592592592600,2.5925925925925900
7448,326A-U,5324.03518454178,12524.39024390240,13:00:00,40,33.96296296296300,31.37037037037040,2.5925925925925900
7449,326A-U,5324.03518454178,12524.39024390240,14:00:00,40,34.0,31.40740740740740,2.5925925925925900
7450,326A-U,5324.03518454178,12524.39024390240,15:00:00,40,27.962962962963000,25.37037037037040,2.5925925925925900
7451,326A-U,5324.03518454178,12524.39024390240,16:00:00,40,38.7037037037037,36.111111111111100,2.5925925925925900
7452,326A-U,5324.03518454178,12524.39024390240,17:00:00,40,37.888888888888900,35.2962962962963,2.5925925925925900
7453,326B-D,5255.125545917290,12085.365853658500,06:00:00,40,30.0,26.956521739130400,3.0434782608695700
7454,326B-D,5255.125545917290,12085.365853658500,07:00:00,40,35.04347826086960,32.0,3.0434782608695700
7455,326B-D,5255.125545917290,12085.365853658500,08:00:00,40,26.17391304347830,23.130434782608700,3.0434782608695700
7456,326B-D,5255.125545917290,12085.365853658500,09:00:00,40,37.17391304347830,34.130434782608700,3.0434782608695700
7457,326B-D,5255.125545917290,12085.365853658500,10:00:00,40,36.130434782608700,33.08695652173910,3.0434782608695700
7458,326B-D,5255.125545917290,12085.365853658500,11:00:00,40,35.82608695652170,32.78260869565220,3.0434782608695700
7459,326B-D,5255.125545917290,12085.365853658500,12:00:00,40,37.65217391304350,34.608695652173900,3.0434782608695700
7460,326B-D,5255.125545917290,12085.365853658500,13:00:00,40,24.695652173913000,21.652173913043500,3.0434782608695700
7461,326B-D,5255.125545917290,12085.365853658500,14:00:00,40,29.347826086956500,26.304347826087000,3.0434782608695700
7462,326B-D,5255.125545917290,12085.365853658500,15:00:00,40,31.73913043478260,28.695652173913000,3.0434782608695700
7463,326B-D,5255.125545917290,12085.365853658500,16:00:00,40,33.391304347826100,30.347826086956500,3.0434782608695700
7464,326B-D,5255.125545917290,12085.365853658500,17:00:00,40,38.869565217391300,35.82608695652170,3.0434782608695700
7465,327-D,6347.272872859060,16695.121951219500,06:00:00,40,33.13846153846150,32.06153846153850,1.0769230769230800
7466,327-D,6347.272872859060,16695.121951219500,07:00:00,40,33.323076923076900,32.246153846153800,1.0769230769230800
7467,327-D,6347.272872859060,16695.121951219500,08:00:00,40,29.646153846153800,28.56923076923080,1.0769230769230800
7468,327-D,6347.272872859060,16695.121951219500,09:00:00,40,35.86153846153850,34.784615384615400,1.0769230769230800
7469,327-D,6347.272872859060,16695.121951219500,10:00:00,40,30.29230769230770,29.215384615384600,1.0769230769230800
7470,327-D,6347.272872859060,16695.121951219500,11:00:00,40,37.87692307692310,36.8,1.0769230769230800
7471,327-D,6347.272872859060,16695.121951219500,12:00:00,40,32.215384615384600,31.138461538461500,1.0769230769230800
7472,327-D,6347.272872859060,16695.121951219500,13:00:00,40,35.06153846153850,33.98461538461540,1.0769230769230800
7473,327-D,6347.272872859060,16695.121951219500,14:00:00,40,35.23076923076920,34.15384615384620,1.0769230769230800
7474,327-D,6347.272872859060,16695.121951219500,15:00:00,40,36.738461538461500,35.66153846153850,1.0769230769230800
7475,327-D,6347.272872859060,16695.121951219500,16:00:00,40,37.13846153846150,36.06153846153850,1.0769230769230800
7476,327-D,6347.272872859060,16695.121951219500,17:00:00,40,38.66153846153850,37.58461538461540,1.0769230769230800
7477,327-U,6344.367628165040,16695.121951219500,06:00:00,40,36.246153846153800,35.16923076923080,1.0769230769230800
7478,327-U,6344.367628165040,16695.121951219500,07:00:00,40,37.261538461538500,36.184615384615400,1.0769230769230800
7479,327-U,6344.367628165040,16695.121951219500,08:00:00,40,35.353846153846200,34.276923076923100,1.0769230769230800
7480,327-U,6344.367628165040,16695.121951219500,09:00:00,40,33.52307692307690,32.44615384615390,1.0769230769230800
7481,327-U,6344.367628165040,16695.121951219500,10:00:00,40,33.707692307692300,32.63076923076920,1.0769230769230800
7482,327-U,6344.367628165040,16695.121951219500,11:00:00,40,35.13846153846150,34.06153846153850,1.0769230769230800
7483,327-U,6344.367628165040,16695.121951219500,12:00:00,40,33.246153846153800,32.16923076923080,1.0769230769230800
7484,327-U,6344.367628165040,16695.121951219500,13:00:00,40,35.10769230769230,34.03076923076920,1.0769230769230800
7485,327-U,6344.367628165040,16695.121951219500,14:00:00,40,38.09230769230770,37.01538461538460,1.0769230769230800
7486,327-U,6344.367628165040,16695.121951219500,15:00:00,40,36.63076923076920,35.55384615384620,1.0769230769230800
7487,327-U,6344.367628165040,16695.121951219500,16:00:00,40,37.58461538461540,36.50769230769230,1.0769230769230800
7488,327-U,6344.367628165040,16695.121951219500,17:00:00,40,35.753846153846200,34.676923076923100,1.0769230769230800
7489,327A-D,5859.668292987830,13841.463414634100,06:00:00,40,27.128205128205100,25.333333333333300,1.794871794871800
7490,327A-D,5859.668292987830,13841.463414634100,07:00:00,40,37.205128205128200,35.41025641025640,1.794871794871800
7491,327A-D,5859.668292987830,13841.463414634100,08:00:00,40,38.56410256410260,36.76923076923080,1.794871794871800
7492,327A-D,5859.668292987830,13841.463414634100,09:00:00,40,30.692307692307700,28.897435897435900,1.794871794871800
7493,327A-D,5859.668292987830,13841.463414634100,10:00:00,40,32.282051282051300,30.487179487179500,1.794871794871800
7494,327A-D,5859.668292987830,13841.463414634100,11:00:00,40,35.23076923076920,33.43589743589740,1.794871794871800
7495,327A-D,5859.668292987830,13841.463414634100,12:00:00,40,36.666666666666700,34.87179487179490,1.794871794871800
7496,327A-D,5859.668292987830,13841.463414634100,13:00:00,40,38.43589743589740,36.64102564102560,1.794871794871800
7497,327A-D,5859.668292987830,13841.463414634100,14:00:00,40,32.717948717948700,30.923076923076900,1.794871794871800
7498,327A-D,5859.668292987830,13841.463414634100,15:00:00,40,36.17948717948720,34.38461538461540,1.794871794871800
7499,327A-D,5859.668292987830,13841.463414634100,16:00:00,40,36.333333333333300,34.53846153846150,1.794871794871800
7500,327A-D,5859.668292987830,13841.463414634100,17:00:00,40,32.56410256410260,30.76923076923080,1.794871794871800
7501,327A-U,5855.4558693896300,13841.463414634100,06:00:00,40,32.84615384615390,31.05128205128210,1.794871794871800
7502,327A-U,5855.4558693896300,13841.463414634100,07:00:00,40,32.717948717948700,30.923076923076900,1.794871794871800
7503,327A-U,5855.4558693896300,13841.463414634100,08:00:00,40,35.8974358974359,34.1025641025641,1.794871794871800
7504,327A-U,5855.4558693896300,13841.463414634100,09:00:00,40,33.205128205128200,31.41025641025640,1.794871794871800
7505,327A-U,5855.4558693896300,13841.463414634100,10:00:00,40,31.564102564102600,29.76923076923080,1.794871794871800
7506,327A-U,5855.4558693896300,13841.463414634100,11:00:00,40,33.666666666666700,31.871794871794900,1.794871794871800
7507,327A-U,5855.4558693896300,13841.463414634100,12:00:00,40,32.743589743589700,30.94871794871800,1.794871794871800
7508,327A-U,5855.4558693896300,13841.463414634100,13:00:00,40,28.94871794871800,27.153846153846200,1.794871794871800
7509,327A-U,5855.4558693896300,13841.463414634100,14:00:00,40,33.743589743589700,31.94871794871800,1.794871794871800
7510,327A-U,5855.4558693896300,13841.463414634100,15:00:00,40,35.87179487179490,34.07692307692310,1.794871794871800
7511,327A-U,5855.4558693896300,13841.463414634100,16:00:00,40,35.38461538461540,33.58974358974360,1.794871794871800
7512,327A-U,5855.4558693896300,13841.463414634100,17:00:00,40,34.35897435897440,32.56410256410260,1.794871794871800
7513,327B-D,6036.985436952270,14609.756097561000,06:00:00,40,32.82608695652170,31.304347826087000,1.5217391304347800
7514,327B-D,6036.985436952270,14609.756097561000,07:00:00,40,36.73913043478260,35.21739130434780,1.5217391304347800
7515,327B-D,6036.985436952270,14609.756097561000,08:00:00,40,31.26086956521740,29.73913043478260,1.5217391304347800
7516,327B-D,6036.985436952270,14609.756097561000,09:00:00,40,36.369565217391300,34.84782608695650,1.5217391304347800
7517,327B-D,6036.985436952270,14609.756097561000,10:00:00,40,32.76086956521740,31.23913043478260,1.5217391304347800
7518,327B-D,6036.985436952270,14609.756097561000,11:00:00,40,34.56521739130440,33.04347826086960,1.5217391304347800
7519,327B-D,6036.985436952270,14609.756097561000,12:00:00,40,34.95652173913040,33.43478260869570,1.5217391304347800
7520,327B-D,6036.985436952270,14609.756097561000,13:00:00,40,32.26086956521740,30.73913043478260,1.5217391304347800
7521,327B-D,6036.985436952270,14609.756097561000,14:00:00,40,36.71739130434780,35.19565217391310,1.5217391304347800
7522,327B-D,6036.985436952270,14609.756097561000,15:00:00,40,35.43478260869570,33.91304347826090,1.5217391304347800
7523,327B-D,6036.985436952270,14609.756097561000,16:00:00,40,38.891304347826100,37.369565217391300,1.5217391304347800
7524,327B-D,6036.985436952270,14609.756097561000,17:00:00,40,33.43478260869570,31.91304347826090,1.5217391304347800
7525,327C-D,5480.772908800630,12524.39024390240,06:00:00,40,36.48148148148150,33.888888888888900,2.5925925925925900
7526,327C-D,5480.772908800630,12524.39024390240,07:00:00,40,38.148148148148100,35.55555555555560,2.5925925925925900
7527,327C-D,5480.772908800630,12524.39024390240,08:00:00,40,36.44444444444440,33.851851851851900,2.5925925925925900
7528,327C-D,5480.772908800630,12524.39024390240,09:00:00,40,35.111111111111100,32.51851851851850,2.5925925925925900
7529,327C-D,5480.772908800630,12524.39024390240,10:00:00,40,38.074074074074100,35.48148148148150,2.5925925925925900
7530,327C-D,5480.772908800630,12524.39024390240,11:00:00,40,32.25925925925930,29.666666666666700,2.5925925925925900
7531,327C-D,5480.772908800630,12524.39024390240,12:00:00,40,35.77777777777780,33.18518518518520,2.5925925925925900
7532,327C-D,5480.772908800630,12524.39024390240,13:00:00,40,35.0,32.407407407407400,2.5925925925925900
7533,327C-D,5480.772908800630,12524.39024390240,14:00:00,40,34.111111111111100,31.51851851851850,2.5925925925925900
7534,327C-D,5480.772908800630,12524.39024390240,15:00:00,40,38.03703703703700,35.44444444444440,2.5925925925925900
7535,327C-D,5480.772908800630,12524.39024390240,16:00:00,40,36.888888888888900,34.2962962962963,2.5925925925925900
7536,327C-D,5480.772908800630,12524.39024390240,17:00:00,40,32.111111111111100,29.51851851851850,2.5925925925925900
7537,327C-U,5480.866315172520,12524.39024390240,06:00:00,40,36.0,33.407407407407400,2.5925925925925900
7538,327C-U,5480.866315172520,12524.39024390240,07:00:00,40,30.703703703703700,28.11111111111110,2.5925925925925900
7539,327C-U,5480.866315172520,12524.39024390240,08:00:00,40,34.111111111111100,31.51851851851850,2.5925925925925900
7540,327C-U,5480.866315172520,12524.39024390240,09:00:00,40,35.111111111111100,32.51851851851850,2.5925925925925900
7541,327C-U,5480.866315172520,12524.39024390240,10:00:00,40,34.592592592592600,32.0,2.5925925925925900
7542,327C-U,5480.866315172520,12524.39024390240,11:00:00,40,32.96296296296300,30.37037037037040,2.5925925925925900
7543,327C-U,5480.866315172520,12524.39024390240,12:00:00,40,38.74074074074070,36.148148148148100,2.5925925925925900
7544,327C-U,5480.866315172520,12524.39024390240,13:00:00,40,44.77777777777780,42.18518518518520,2.5925925925925900
7545,327C-U,5480.866315172520,12524.39024390240,14:00:00,40,33.592592592592600,31.0,2.5925925925925900
7546,327C-U,5480.866315172520,12524.39024390240,15:00:00,40,37.148148148148100,34.55555555555560,2.5925925925925900
7547,327C-U,5480.866315172520,12524.39024390240,16:00:00,40,28.40740740740740,25.814814814814800,2.5925925925925900
7548,327C-U,5480.866315172520,12524.39024390240,17:00:00,40,41.629629629629600,39.03703703703700,2.5925925925925900
7549,328A-D,5036.987627511550,10109.756097561000,06:00:00,40,40.4,26.4,14.0
7550,328A-D,5036.987627511550,10109.756097561000,07:00:00,40,34.4,20.4,14.0
7551,328A-D,5036.987627511550,10109.756097561000,08:00:00,40,47.0,33.0,14.0
7552,328A-D,5036.987627511550,10109.756097561000,09:00:00,40,40.6,26.6,14.0
7553,328A-D,5036.987627511550,10109.756097561000,10:00:00,40,36.4,22.4,14.0
7554,328A-D,5036.987627511550,10109.756097561000,11:00:00,40,44.6,30.6,14.0
7555,328A-D,5036.987627511550,10109.756097561000,12:00:00,40,15.2,1.2,14.0
7556,328A-D,5036.987627511550,10109.756097561000,13:00:00,40,38.8,24.8,14.0
7557,328A-D,5036.987627511550,10109.756097561000,14:00:00,40,42.4,28.4,14.0
7558,328A-D,5036.987627511550,10109.756097561000,15:00:00,40,24.0,10.0,14.0
7559,328A-D,5036.987627511550,10109.756097561000,16:00:00,40,20.0,6.0,14.0
7560,328A-D,5036.987627511550,10109.756097561000,17:00:00,40,49.2,35.2,14.0
7561,328A-U,5046.374783860720,10109.756097561000,06:00:00,40,31.0,17.0,14.0
7562,328A-U,5046.374783860720,10109.756097561000,07:00:00,40,32.2,18.2,14.0
7563,328A-U,5046.374783860720,10109.756097561000,08:00:00,40,27.0,13.0,14.0
7564,328A-U,5046.374783860720,10109.756097561000,09:00:00,40,51.4,37.4,14.0
7565,328A-U,5046.374783860720,10109.756097561000,10:00:00,40,39.6,25.6,14.0
7566,328A-U,5046.374783860720,10109.756097561000,11:00:00,40,43.4,29.4,14.0
7567,328A-U,5046.374783860720,10109.756097561000,12:00:00,40,30.6,16.6,14.0
7568,328A-U,5046.374783860720,10109.756097561000,13:00:00,40,56.0,42.0,14.0
7569,328A-U,5046.374783860720,10109.756097561000,14:00:00,40,36.8,22.8,14.0
7570,328A-U,5046.374783860720,10109.756097561000,15:00:00,40,31.8,17.8,14.0
7571,328A-U,5046.374783860720,10109.756097561000,16:00:00,40,24.2,10.2,14.0
7572,328A-U,5046.374783860720,10109.756097561000,17:00:00,40,46.4,32.4,14.0
7573,329-D,6053.486983328160,15378.048780487800,06:00:00,40,33.9811320754717,32.660377358490600,1.320754716981130
7574,329-D,6053.486983328160,15378.048780487800,07:00:00,40,35.075471698113200,33.75471698113210,1.320754716981130
7575,329-D,6053.486983328160,15378.048780487800,08:00:00,40,34.60377358490570,33.283018867924500,1.320754716981130
7576,329-D,6053.486983328160,15378.048780487800,09:00:00,40,39.18867924528300,37.867924528301900,1.320754716981130
7577,329-D,6053.486983328160,15378.048780487800,10:00:00,40,35.716981132075500,34.39622641509430,1.320754716981130
7578,329-D,6053.486983328160,15378.048780487800,11:00:00,40,36.132075471698100,34.81132075471700,1.320754716981130
7579,329-D,6053.486983328160,15378.048780487800,12:00:00,40,37.79245283018870,36.471698113207500,1.320754716981130
7580,329-D,6053.486983328160,15378.048780487800,13:00:00,40,32.056603773584900,30.735849056603800,1.320754716981130
7581,329-D,6053.486983328160,15378.048780487800,14:00:00,40,31.20754716981130,29.88679245283020,1.320754716981130
7582,329-D,6053.486983328160,15378.048780487800,15:00:00,40,37.15094339622640,35.83018867924530,1.320754716981130
7583,329-D,6053.486983328160,15378.048780487800,16:00:00,40,38.490566037735800,37.16981132075470,1.320754716981130
7584,329-D,6053.486983328160,15378.048780487800,17:00:00,40,34.283018867924500,32.9622641509434,1.320754716981130
7585,329-U,6080.563105726250,15707.317073170700,06:00:00,40,33.285714285714300,32.035714285714300,1.25
7586,329-U,6080.563105726250,15707.317073170700,07:00:00,40,34.69642857142860,33.44642857142860,1.25
7587,329-U,6080.563105726250,15707.317073170700,08:00:00,40,42.660714285714300,41.410714285714300,1.25
7588,329-U,6080.563105726250,15707.317073170700,09:00:00,40,35.160714285714300,33.910714285714300,1.25
7589,329-U,6080.563105726250,15707.317073170700,10:00:00,40,35.410714285714300,34.160714285714300,1.25
7590,329-U,6080.563105726250,15707.317073170700,11:00:00,40,37.964285714285700,36.714285714285700,1.25
7591,329-U,6080.563105726250,15707.317073170700,12:00:00,40,28.75,27.5,1.25
7592,329-U,6080.563105726250,15707.317073170700,13:00:00,40,32.57142857142860,31.321428571428600,1.25
7593,329-U,6080.563105726250,15707.317073170700,14:00:00,40,32.410714285714300,31.160714285714300,1.25
7594,329-U,6080.563105726250,15707.317073170700,15:00:00,40,34.642857142857100,33.392857142857100,1.25
7595,329-U,6080.563105726250,15707.317073170700,16:00:00,40,32.55357142857140,31.303571428571400,1.25
7596,329-U,6080.563105726250,15707.317073170700,17:00:00,40,31.660714285714300,30.410714285714300,1.25
7597,329A-D,6142.673447703040,15597.560975609800,06:00:00,40,33.43636363636360,32.163636363636400,1.2727272727272700
7598,329A-D,6142.673447703040,15597.560975609800,07:00:00,40,37.32727272727270,36.054545454545500,1.2727272727272700
7599,329A-D,6142.673447703040,15597.560975609800,08:00:00,40,34.836363636363600,33.56363636363640,1.2727272727272700
7600,329A-D,6142.673447703040,15597.560975609800,09:00:00,40,32.8,31.527272727272700,1.2727272727272700
7601,329A-D,6142.673447703040,15597.560975609800,10:00:00,40,33.345454545454500,32.07272727272730,1.2727272727272700
7602,329A-D,6142.673447703040,15597.560975609800,11:00:00,40,33.763636363636400,32.49090909090910,1.2727272727272700
7603,329A-D,6142.673447703040,15597.560975609800,12:00:00,40,31.21818181818180,29.945454545454500,1.2727272727272700
7604,329A-D,6142.673447703040,15597.560975609800,13:00:00,40,32.58181818181820,31.30909090909090,1.2727272727272700
7605,329A-D,6142.673447703040,15597.560975609800,14:00:00,40,33.0,31.727272727272700,1.2727272727272700
7606,329A-D,6142.673447703040,15597.560975609800,15:00:00,40,33.70909090909090,32.43636363636360,1.2727272727272700
7607,329A-D,6142.673447703040,15597.560975609800,16:00:00,40,35.29090909090910,34.018181818181800,1.2727272727272700
